row,column,cor,p
Spatial.Standard.Score,Sedentary,0.0840856634186718,0.309594409280717
General.Conceptual.Ability.Standard.Score,Sedentary,0.09524220414166173,0.24954026253248274
Spatial.Nonverbal.Composite.Standard.Score,Sedentary,0.05039915487207706,0.5528419420438575
Communication.Standard.Score,Sedentary,0.43657177004108544,4.495394345660486e-8
Living.Skills.Standard.Score,Sedentary,0.36066623752724597,8.967929474135161e-6
Socialization.Standard.Score,Sedentary,0.3930017894897,1.1023488797334835e-6
Adaptive.Behavior.Composite.Standard.Score,Sedentary,0.4179350611673169,1.8674349400171764e-7
Social.Awareness,Sedentary,-0.5080317242231562,5.0897508430125527e-11
Social.Cognition,Sedentary,-0.4824909081131265,6.077782721547464e-10
Social.Communication,Sedentary,-0.5512565148159646,4.645173135031655e-13
Social.Motivation,Sedentary,-0.5079447967068782,5.1347148755098715e-11
Restricted.Interest.and.Repetitive.Behavior,Sedentary,-0.49634990624105163,2.8963675902105024e-10
Awareness.T.Score,Sedentary,-0.5050120931964623,6.897948878759053e-11
Cognition.T.Score,Sedentary,-0.4766332773003934,1.0435172725919983e-9
Communication.T.Score,Sedentary,-0.5497024130061321,5.564437799421285e-13
Motivation.T.Score,Sedentary,-0.5013631153301769,9.920686494524489e-11
Restricted.Repetitive.Behavior.T.Score,Sedentary,-0.4945590725727156,3.4304536988827294e-10
Total.Raw.Score,Sedentary,-0.5443166918198954,1.0336176359260207e-12
Total.T.Score,Sedentary,-0.5383280656284227,2.0310420012492614e-12
Recalling.Sentences.Scaled.Score,Sedentary,0.21363116642008806,0.010410661463927884
Formulated.Sentences.Scaled.Score,Sedentary,0.018459007063605124,0.8273988518028306
Concepts...Following.Directions.Scaled.Score,Sedentary,0.20340044420700887,0.01483039255942531
Word.Classes.2...Receptive.Scaled.Score,Sedentary,0.03274249757324651,0.7620107881689686
Word.Classes.2..Expressive.Scaled.Score,Sedentary,0.04560523594966838,0.6767121036379853
Word.Classes.2...Total.Scaled.Score,Sedentary,0.05962130489697176,0.5745327666619005
Word.Definitions.Scaled.Score,Sedentary,NA,NA
Word.Structure.Scaled.Score,Sedentary,0.11877010042972312,0.40647963200582193
Core.Language.Scaled.Score,Sedentary,0.10521353936994611,0.22809653396097662
FORM,Sedentary,-0.2679543495939117,0.001120149788983893
Stereotyped.Behavior,Sedentary,-0.377426061538435,2.259133620619025e-6
Self.Injurous.Behavior,Sedentary,-0.2726997977017957,7.988520088710871e-4
Compulsive.Behavior,Sedentary,-0.25110330869312,0.0020812989312226637
Ritualistic.Behavior,Sedentary,-0.3437548799895212,1.8892159646455298e-5
Sameness.Behavior,Sedentary,-0.3066729452796512,1.5006262791206204e-4
Restricted.Behavior,Sedentary,-0.2567260425745189,0.001634450409871313
Total.Score,Sedentary,-0.3571929644275045,8.330398202138767e-6
Sensory.Seeking,Sedentary,0.3430025692398825,1.975666193221315e-5
Emotionally.Reactive,Sedentary,0.5570887037724529,2.3381296898605797e-13
Low.Eudurance.Tone,Sedentary,0.541333503042208,1.2145839889399213e-12
Oral.Sensory.Sensitivity,Sedentary,0.4342619322743089,3.501406409256447e-8
Inattention.Distractibility,Sedentary,0.5522418647443168,3.4416913763379853e-13
Poor.RegistrationÂ.,Sedentary,0.5030771398853442,7.208456054286216e-11
Sensory.Sensitivity,Sedentary,0.33472800999729235,3.207504008928552e-5
Age.of.single.word,Fine.Motor.Perceptual,-0.02314949904180025,0.8559200255658888
Age.of.first.phrase,Fine.Motor.Perceptual,0.1716717188658265,0.17497203050132182
Loss.of.Language.,Fine.Motor.Perceptual,-0.015468747639656607,0.9034390166936526
Social.Total,Fine.Motor.Perceptual,-0.04306914338803521,0.7313205432109451
Communication.Total,Fine.Motor.Perceptual,-0.07164685469864887,0.5675414704158293
Behavioral.Total,Fine.Motor.Perceptual,-0.12933755312339812,0.30065854213485865
Social.Affect.Total...New.Algorithm..Mod4.,Fine.Motor.Perceptual,0.022139094790388007,0.8588582524052897
Behavioral.Total...New.Algorithm..Mod4.,Fine.Motor.Perceptual,0.21847004752016047,0.07571241461960132
ADOS.Total...New.Algorithm..Mod4.,Fine.Motor.Perceptual,0.11813877959650304,0.3410212652926874
Comparison.Score...New.Algorithm..Mod4.,Fine.Motor.Perceptual,0.021284070810247073,0.8642565102325208
Verbal.Standard.Score,Fine.Motor.Perceptual,0.1606220485117213,0.05115649242404752
Nonverbal.Reasoning.Standard.Score,Fine.Motor.Perceptual,0.32744465044925264,4.858523628792355e-5
Spatial.Standard.Score,Fine.Motor.Perceptual,0.3949199146969772,6.796612816994951e-7
General.Conceptual.Ability.Standard.Score,Fine.Motor.Perceptual,0.3445646122418405,1.800157739673125e-5
Spatial.Nonverbal.Composite.Standard.Score,Fine.Motor.Perceptual,0.4025068017105232,7.502686001359393e-7
Communication.Standard.Score,Fine.Motor.Perceptual,0.6232974930872063,0
Living.Skills.Standard.Score,Fine.Motor.Perceptual,0.5479541156147919,1.1757261830780408e-12
Socialization.Standard.Score,Fine.Motor.Perceptual,0.5884726695264453,8.881784197001252e-15
Adaptive.Behavior.Composite.Standard.Score,Fine.Motor.Perceptual,0.6203654370746132,0
Social.Awareness,Fine.Motor.Perceptual,-0.6695269744575143,0
Social.Cognition,Fine.Motor.Perceptual,-0.7152374199047956,0
Social.Communication,Fine.Motor.Perceptual,-0.7454466202977407,0
Social.Motivation,Fine.Motor.Perceptual,-0.6041348971949377,4.440892098500626e-16
Restricted.Interest.and.Repetitive.Behavior,Fine.Motor.Perceptual,-0.7367251133906687,0
Awareness.T.Score,Fine.Motor.Perceptual,-0.6671393928499587,0
Cognition.T.Score,Fine.Motor.Perceptual,-0.711204479048876,0
Communication.T.Score,Fine.Motor.Perceptual,-0.7433232741347494,0
Motivation.T.Score,Fine.Motor.Perceptual,-0.5899720932233883,3.774758283725532e-15
Restricted.Repetitive.Behavior.T.Score,Fine.Motor.Perceptual,-0.7441717452380485,0
Total.Raw.Score,Fine.Motor.Perceptual,-0.7488817768095992,0
Total.T.Score,Fine.Motor.Perceptual,-0.7483879640022604,0
Recalling.Sentences.Scaled.Score,Fine.Motor.Perceptual,0.2510529497239402,0.0024912806776633545
Formulated.Sentences.Scaled.Score,Fine.Motor.Perceptual,0.2411107857588128,0.0038457773359033
Concepts...Following.Directions.Scaled.Score,Fine.Motor.Perceptual,0.3076965815399675,1.8524283648191364e-4
Word.Classes.2...Receptive.Scaled.Score,Fine.Motor.Perceptual,0.1893040578684306,0.0773207708321777
Word.Classes.2..Expressive.Scaled.Score,Fine.Motor.Perceptual,0.23813526518193812,0.027249315505322613
Word.Classes.2...Total.Scaled.Score,Fine.Motor.Perceptual,0.22075057948728674,0.035489331126810075
Word.Definitions.Scaled.Score,Fine.Motor.Perceptual,NA,NA
Word.Structure.Scaled.Score,Fine.Motor.Perceptual,0.30070868379317445,0.03202084220444679
Core.Language.Scaled.Score,Fine.Motor.Perceptual,0.24148209591811717,0.005107333610471443
FORM,Fine.Motor.Perceptual,-0.14733137956452774,0.07699183502121043
Stereotyped.Behavior,Fine.Motor.Perceptual,-0.5653612059315347,7.105427357601002e-14
Self.Injurous.Behavior,Fine.Motor.Perceptual,-0.3685995715137484,4.035428238235994e-6
Compulsive.Behavior,Fine.Motor.Perceptual,-0.3874161730697501,1.1474572789715864e-6
Ritualistic.Behavior,Fine.Motor.Perceptual,-0.5550850003940097,2.4580337765200966e-13
Sameness.Behavior,Fine.Motor.Perceptual,-0.46214532860379565,3.3641907037917917e-9
Restricted.Behavior,Fine.Motor.Perceptual,-0.5057297991555253,5.519229517858548e-11
Total.Score,Fine.Motor.Perceptual,-0.558446119957372,1.6431300764452317e-13
Sensory.Seeking,Fine.Motor.Perceptual,0.601737772575927,4.440892098500626e-16
Emotionally.Reactive,Fine.Motor.Perceptual,0.6768524334471334,0
Low.Eudurance.Tone,Fine.Motor.Perceptual,0.5879683560951932,3.9968028886505635e-15
Oral.Sensory.Sensitivity,Fine.Motor.Perceptual,0.5541054957600535,2.7622348852673895e-13
Inattention.Distractibility,Fine.Motor.Perceptual,0.6591577753045418,0
Poor.RegistrationÂ.,Fine.Motor.Perceptual,0.6525072686405151,0
Sensory.Sensitivity,Fine.Motor.Perceptual,0.4149489771665271,1.5744180936749785e-7
Sedentary,Fine.Motor.Perceptual,0.30736097854463795,1.4475040020389685e-4
Age.of.single.word,Low.Registration,0.09604282149110746,0.3029670211414679
Age.of.first.phrase,Low.Registration,0.1049114912562508,0.2623769798255815
Loss.of.Language.,Low.Registration,-0.0054358729115854465,0.9536155366753221
Social.Total,Low.Registration,-0.19745350249587135,0.031360643904369434
Communication.Total,Low.Registration,0.03913820790444762,0.6725850361459376
Behavioral.Total,Low.Registration,-0.09389817586866926,0.309752028179727
Social.Affect.Total...New.Algorithm..Mod4.,Low.Registration,-0.12905197173067717,0.1600872606221908
Behavioral.Total...New.Algorithm..Mod4.,Low.Registration,0.014385700742801995,0.8760755384368213
ADOS.Total...New.Algorithm..Mod4.,Low.Registration,-0.11007299275120352,0.23138107329349622
Comparison.Score...New.Algorithm..Mod4.,Low.Registration,-0.11994819267236925,0.19191661841871088
Verbal.Standard.Score,Low.Registration,-0.10692802690715494,0.08001389676980386
Nonverbal.Reasoning.Standard.Score,Low.Registration,-0.0641539603536021,0.2944618956667693
Spatial.Standard.Score,Low.Registration,-0.16624140833042644,0.006277806088786253
General.Conceptual.Ability.Standard.Score,Low.Registration,-0.11817617807473993,0.05286811127435387
Spatial.Nonverbal.Composite.Standard.Score,Low.Registration,-0.12742799737132343,0.04005398363943158
Communication.Standard.Score,Low.Registration,-0.2573986224332976,1.9882799664694417e-5
Living.Skills.Standard.Score,Low.Registration,-0.2334628475432649,1.1118673026078163e-4
Socialization.Standard.Score,Low.Registration,-0.32466578761097054,5.081850851240688e-8
Adaptive.Behavior.Composite.Standard.Score,Low.Registration,-0.287182790837175,1.7486894521301366e-6
Social.Awareness,Low.Registration,0.35446040360685827,2.9064850526339114e-9
Social.Cognition,Low.Registration,0.3564160867802977,3.1002680422886897e-9
Social.Communication,Low.Registration,0.3607813214069559,1.9245640636711414e-9
Social.Motivation,Low.Registration,0.3437363539628198,1.045033015678598e-8
Restricted.Interest.and.Repetitive.Behavior,Low.Registration,0.34926354270222315,1.4884199206477433e-8
Awareness.T.Score,Low.Registration,0.35596244952334744,2.6429982646902772e-9
Cognition.T.Score,Low.Registration,0.3637512792284834,1.3856515934662639e-9
Communication.T.Score,Low.Registration,0.3756777960664535,3.5794034403124897e-10
Motivation.T.Score,Low.Registration,0.3543741646531613,3.3675835453550462e-9
Restricted.Repetitive.Behavior.T.Score,Low.Registration,0.3578892633925853,6.5980843011459456e-9
Total.Raw.Score,Low.Registration,0.3655230590843544,1.7682617592384986e-9
Total.T.Score,Low.Registration,0.383550132201196,2.3156854211947575e-10
Recalling.Sentences.Scaled.Score,Low.Registration,-0.24942101304953046,4.304527955634185e-5
Formulated.Sentences.Scaled.Score,Low.Registration,-0.18512748803329537,0.002627413478627716
Concepts...Following.Directions.Scaled.Score,Low.Registration,-0.2636951833732054,0.02979635805402836
Word.Classes.2...Receptive.Scaled.Score,Low.Registration,-0.12953088835465637,0.040309973798952736
Word.Classes.2..Expressive.Scaled.Score,Low.Registration,-0.11258791105704069,0.07326043099603696
Word.Classes.2...Total.Scaled.Score,Low.Registration,-0.16175617365584505,0.0088454410852985
Word.Definitions.Scaled.Score,Low.Registration,-0.12975947034826124,0.07359687367887813
Word.Structure.Scaled.Score,Low.Registration,NA,NA
Core.Language.Scaled.Score,Low.Registration,-0.1933954083189728,0.002463182900427352
FORM,Low.Registration,0.023067087542754442,0.7090985948345887
Stereotyped.Behavior,Low.Registration,0.11365787042138512,0.06570817826836217
Self.Injurous.Behavior,Low.Registration,0.21460934096241885,4.570809078217053e-4
Compulsive.Behavior,Low.Registration,0.17355293444060596,0.004763590976077703
Ritualistic.Behavior,Low.Registration,0.15138234050475852,0.013991004156067355
Sameness.Behavior,Low.Registration,0.16481315272410893,0.007396826378665011
Restricted.Behavior,Low.Registration,0.1485203067620615,0.01593043002561556
Total.Score,Low.Registration,0.18696731949491005,0.0022854619187828717
Sensory.Seeking,Low.Registration,NA,NA
Emotionally.Reactive,Low.Registration,NA,NA
Low.Eudurance.Tone,Low.Registration,NA,NA
Oral.Sensory.Sensitivity,Low.Registration,NA,NA
Inattention.Distractibility,Low.Registration,NA,NA
Poor.RegistrationÂ.,Low.Registration,NA,NA
Sensory.Sensitivity,Low.Registration,NA,NA
Sedentary,Low.Registration,NA,NA
Fine.Motor.Perceptual,Low.Registration,NA,NA
Age.of.single.word,Sensation.Seeking,-0.13195750122911915,0.15794493067194737
Age.of.first.phrase,Sensation.Seeking,-0.17595877495618464,0.05996669862542614
Loss.of.Language.,Sensation.Seeking,-0.009788269120436833,0.9169442285144418
Social.Total,Sensation.Seeking,-0.19924452472255108,0.030537611703342904
Communication.Total,Sensation.Seeking,0.003446466363471515,0.9704532901472147
Behavioral.Total,Sensation.Seeking,0.0651628304192832,0.48326561801236423
Social.Affect.Total...New.Algorithm..Mod4.,Sensation.Seeking,-0.3782283233033003,2.0511335724782143e-5
Behavioral.Total...New.Algorithm..Mod4.,Sensation.Seeking,0.06911203556729496,0.45322004507769087
ADOS.Total...New.Algorithm..Mod4.,Sensation.Seeking,-0.31228319268307325,5.159330550976726e-4
Comparison.Score...New.Algorithm..Mod4.,Sensation.Seeking,-0.291515019995482,0.001236059266749967
Verbal.Standard.Score,Sensation.Seeking,0.020593802018229683,0.737653584181456
Nonverbal.Reasoning.Standard.Score,Sensation.Seeking,0.01950924496281444,0.7510021412002912
Spatial.Standard.Score,Sensation.Seeking,0.012130574153103908,0.843598651752496
General.Conceptual.Ability.Standard.Score,Sensation.Seeking,0.019340328767538894,0.7530879361631491
Spatial.Nonverbal.Composite.Standard.Score,Sensation.Seeking,0.013751469062410052,0.8260120127934141
Communication.Standard.Score,Sensation.Seeking,0.24235956316961757,6.712060334179704e-5
Living.Skills.Standard.Score,Sensation.Seeking,0.2107283559169002,5.409402770593097e-4
Socialization.Standard.Score,Sensation.Seeking,0.2959335769195935,8.909335285078868e-7
Adaptive.Behavior.Composite.Standard.Score,Sensation.Seeking,0.2657188741573661,1.1640629123732538e-5
Social.Awareness,Sensation.Seeking,-0.2655043493985407,1.2781045994891826e-5
Social.Cognition,Sensation.Seeking,-0.26185144180520115,1.968556556697365e-5
Social.Communication,Sensation.Seeking,-0.3378491485078095,2.316503922017432e-8
Social.Motivation,Sensation.Seeking,-0.4094530200983253,5.171418848703979e-12
Restricted.Interest.and.Repetitive.Behavior,Sensation.Seeking,-0.23143093829636832,2.3673508119026465e-4
Awareness.T.Score,Sensation.Seeking,-0.28267935998524474,3.3379178456804937e-6
Cognition.T.Score,Sensation.Seeking,-0.25477653952585994,3.3381259654241546e-5
Communication.T.Score,Sensation.Seeking,-0.3236594671630646,9.393634625709524e-8
Motivation.T.Score,Sensation.Seeking,-0.40282524577021933,1.2144951710979512e-11
Restricted.Repetitive.Behavior.T.Score,Sensation.Seeking,-0.24699301578187183,8.74302726583398e-5
Total.Raw.Score,Sensation.Seeking,-0.33076471473728647,6.33953423090361e-8
Total.T.Score,Sensation.Seeking,-0.3201419128079573,1.738639947568288e-7
Recalling.Sentences.Scaled.Score,Sensation.Seeking,0.1672776509246479,0.0068644703301634635
Formulated.Sentences.Scaled.Score,Sensation.Seeking,0.05772339094869745,0.3548367376263737
Concepts...Following.Directions.Scaled.Score,Sensation.Seeking,-0.005525541909722548,0.9646033542732675
Word.Classes.2...Receptive.Scaled.Score,Sensation.Seeking,0.06117871682562341,0.3373194573097793
Word.Classes.2..Expressive.Scaled.Score,Sensation.Seeking,0.04886687094983228,0.4408296146051849
Word.Classes.2...Total.Scaled.Score,Sensation.Seeking,-0.019453685794052072,0.7558123338879308
Word.Definitions.Scaled.Score,Sensation.Seeking,0.23178501056753792,0.0013310682591036738
Word.Structure.Scaled.Score,Sensation.Seeking,NA,NA
Core.Language.Scaled.Score,Sensation.Seeking,0.09375180300783477,0.14761565021404
FORM,Sensation.Seeking,0.06361386722519619,0.3059212809696956
Stereotyped.Behavior,Sensation.Seeking,-0.16219016538596398,0.008792806240083717
Self.Injurous.Behavior,Sensation.Seeking,-0.153950788271855,0.01294588812381603
Compulsive.Behavior,Sensation.Seeking,-0.2213061966588676,3.232090027101009e-4
Ritualistic.Behavior,Sensation.Seeking,-0.23202520217733644,1.6006443271043835e-4
Sameness.Behavior,Sensation.Seeking,-0.25831788999680433,2.476044108234987e-5
Restricted.Behavior,Sensation.Seeking,-0.24749247729341187,5.4739936801162514e-5
Total.Score,Sensation.Seeking,-0.2631365452006043,1.6560546169497314e-5
Sensory.Seeking,Sensation.Seeking,NA,NA
Emotionally.Reactive,Sensation.Seeking,NA,NA
Low.Eudurance.Tone,Sensation.Seeking,NA,NA
Oral.Sensory.Sensitivity,Sensation.Seeking,NA,NA
Inattention.Distractibility,Sensation.Seeking,NA,NA
Poor.RegistrationÂ.,Sensation.Seeking,NA,NA
Sensory.Sensitivity,Sensation.Seeking,NA,NA
Sedentary,Sensation.Seeking,NA,NA
Fine.Motor.Perceptual,Sensation.Seeking,NA,NA
Low.Registration,Sensation.Seeking,0.03427183043404444,0.5750050204545589
Age.of.single.word,Sensory.Sensitivity.1,0.08076048975224391,0.39513574659099593
Age.of.first.phrase,Sensory.Sensitivity.1,0.06728012130334105,0.4809115078035555
Loss.of.Language.,Sensory.Sensitivity.1,0.010078305380279326,0.9156257100255436
Social.Total,Sensory.Sensitivity.1,-0.28126587644527273,0.0023267244764735295
Communication.Total,Sensory.Sensitivity.1,-0.10004504617168485,0.2874125501378526
Behavioral.Total,Sensory.Sensitivity.1,-0.08865174026571765,0.34611323331481714
Social.Affect.Total...New.Algorithm..Mod4.,Sensory.Sensitivity.1,0.01385965667822117,0.8820960422209765
Behavioral.Total...New.Algorithm..Mod4.,Sensory.Sensitivity.1,0.11775778026333061,0.20605997328680092
ADOS.Total...New.Algorithm..Mod4.,Sensory.Sensitivity.1,0.05444890251189351,0.5598500042457566
Comparison.Score...New.Algorithm..Mod4.,Sensory.Sensitivity.1,0.04747958055650729,0.6112128135330157
Verbal.Standard.Score,Sensory.Sensitivity.1,-0.08380711751617921,0.17375847185801518
Nonverbal.Reasoning.Standard.Score,Sensory.Sensitivity.1,-0.05202993441510622,0.3989189131241231
Spatial.Standard.Score,Sensory.Sensitivity.1,-0.16818186894299308,0.006061503810498525
General.Conceptual.Ability.Standard.Score,Sensory.Sensitivity.1,-0.10487972549155898,0.08839048910998537
Spatial.Nonverbal.Composite.Standard.Score,Sensory.Sensitivity.1,-0.12169529319138754,0.051795424988645866
Communication.Standard.Score,Sensory.Sensitivity.1,-0.2564361635148153,2.559490731801617e-5
